date,dados.gov.br,data.comsode.eu,data.edincubator.eu,data.gov.ie,data.gov.ro,data.gov.si,data.gov.sk,data.gov.uk,data.gv.at,datahub.io,energydata.info,hubofdata.ru,odn.opendata.sk,opendata.government.bg,opendata.hu,opendata.praha.eu,opendata.swiss,www.data.gov.sg,www.europeandataportal.eu,www.govdata.de,www.hri.fi,www.opendataphilly.org
20150911,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150912,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150913,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150914,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150915,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150916,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150917,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150918,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150919,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150920,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150921,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150922,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150923,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150924,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150925,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150926,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150927,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150928,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150929,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20150930,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151001,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151002,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151003,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151004,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151005,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151006,15,15,-1,15,4,-1,15,-1,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151007,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151008,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151009,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151010,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151011,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151012,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151013,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151014,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151015,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151016,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151017,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151018,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151019,-1,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151020,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151021,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151022,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151023,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151024,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151025,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151026,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151027,15,15,-1,15,4,-1,15,-1,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151028,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151029,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151030,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151031,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151101,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151102,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,-1,-1,-1,-1,39,-1,-1
20151103,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151104,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151106,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151107,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151108,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151109,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151110,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151111,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151112,15,15,-1,15,4,-1,15,15,5,15,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151113,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151114,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151115,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151116,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,-1,39,-1,-1
20151117,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151118,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151119,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151120,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151121,-1,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151122,-1,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151123,-1,15,-1,15,4,-1,15,-1,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151124,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151125,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,-1,39,-1,-1
20151126,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151127,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151128,15,15,-1,15,4,-1,15,15,-1,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151129,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151130,15,15,-1,15,4,-1,15,15,-1,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151201,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151202,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151203,15,15,-1,15,4,-1,15,-1,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151204,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151205,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151206,15,15,-1,15,4,-1,15,15,5,-1,-1,-1,-1,15,15,15,-1,-1,35,39,-1,-1
20151207,15,15,-1,-1,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151208,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151209,15,15,-1,15,-1,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151210,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151211,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151212,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151213,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151214,15,15,-1,15,4,-1,15,15,5,-1,-1,15,-1,15,15,15,-1,-1,35,39,-1,-1
20151215,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151216,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151217,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151218,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151219,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151220,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151221,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151222,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151223,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151224,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151225,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151226,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151227,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151228,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151229,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151230,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20151231,15,15,-1,15,4,-1,-1,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160101,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160102,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160103,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160104,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160105,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160106,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,-1,39,-1,-1
20160107,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160108,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160109,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160110,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160111,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160112,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160113,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,-1,39,-1,-1
20160114,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160115,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160116,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160117,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160118,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,-1,-1,-1
20160119,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160120,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160121,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160122,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160123,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160124,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160125,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160128,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160129,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160130,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160131,-1,15,-1,15,4,-1,15,15,5,-1,-1,-1,15,15,15,15,-1,-1,35,37,-1,-1
20160201,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160202,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160203,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160204,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160205,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160206,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160207,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160208,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160209,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,37,-1,-1
20160210,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160211,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160212,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160213,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,-1,39,-1,-1
20160214,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160215,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160216,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160217,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160218,-1,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160219,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160220,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160221,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160222,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160223,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160224,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160225,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160226,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,-1,35,39,-1,-1
20160227,15,15,-1,15,-1,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160228,15,15,-1,15,-1,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160229,15,15,-1,15,-1,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160301,15,15,-1,15,-1,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160302,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160303,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160304,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160305,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160306,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160307,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160308,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160309,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160310,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160311,15,15,-1,15,4,-1,15,15,-1,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160312,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160313,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160314,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160315,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160316,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160317,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160318,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160319,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160320,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160321,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160322,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160323,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160324,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160325,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160326,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160327,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160328,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160329,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160330,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160331,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160401,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160402,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160403,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160404,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160405,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160406,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160407,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160408,15,15,-1,-1,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160409,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160410,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160411,15,15,-1,15,4,-1,15,15,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160412,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160413,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160414,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160415,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160416,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160417,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,-1,-1,15,35,39,-1,-1
20160418,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160419,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160421,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160422,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160423,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160424,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160425,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160426,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160427,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160428,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20160430,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160501,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160502,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160503,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160504,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160505,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160506,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160507,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160508,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160509,15,15,-1,15,-1,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20160512,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160513,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
20160514,15,15,-1,15,4,-1,15,-1,5,-1,-1,15,15,15,15,15,-1,15,35,39,-1,-1
